index,link_id,link_type,diameter,length,n_exp,C,status,node_out,node_in
1757,link_1757,pipe,0.070599998,82.389999,1.852,126.860518,Open,node_2042,node_0048
1758,link_1758,pipe,0.178,75.989998,1.852,96.16616,Open,node_2177,node_1072
1759,link_1759,pipe,0.0965,1.98,1.852,127.561943,Open,node_2178,node_1354
1760,link_1760,pipe,0.076599998,66.910004,1.852,126.860518,Open,node_2179,node_1030
1761,link_1761,pipe,0.076599998,87.790001,1.852,116.3672,Open,node_2180,node_2207
1762,link_1762,pipe,0.050799999,1.68,1.852,86.430381,Open,node_2181,node_0261
1763,link_1763,pipe,0.050400002,99.580002,1.852,127.561943,Open,node_2182,node_0466
1764,link_1764,pipe,0.079199997,52.110001,1.852,127.561943,Open,node_2184,node_1770
1765,link_1765,pipe,0.079199997,31.040001,1.852,127.561943,Open,node_2185,node_2051
1766,link_1766,pipe,0.079199997,82.809998,1.852,127.561943,Open,node_2186,node_1752
1767,link_1767,pipe,0.076599998,96.190002,1.852,125.654067,Open,node_2187,node_2505
1768,link_1768,pipe,0.101599998,2.13,1.852,81.01538,Open,node_2188,node_0081
1769,link_1769,pipe,0.050400002,23.25,1.852,127.561943,Open,node_2189,node_0469
1770,link_1770,pipe,0.050400002,60.139999,1.852,127.561943,Open,node_2044,node_2130
1771,link_1771,pipe,0.072199997,42.970001,1.852,127.561943,Open,node_2044,node_2191
1772,link_1772,pipe,0.072199997,31.879999,1.852,127.561943,Open,node_2191,node_1776
1773,link_1773,pipe,0.076599998,29.98,1.852,86.430381,Open,node_2193,node_2459
1774,link_1774,pipe,0.079199997,2.17,1.852,127.561943,Open,node_2194,node_1790
1775,link_1775,pipe,0.079199997,1.81,1.852,126.972746,Open,node_2195,node_0471
1776,link_1776,pipe,0.079199997,84.620003,1.852,127.561943,Open,node_2196,node_2199
1777,link_1777,pipe,0.3,2.39,1.852,127.561943,Open,node_2197,node_0369
1778,link_1778,pipe,0.3,348.630005,1.852,127.561943,Open,node_2197,node_0492
1779,link_1779,pipe,0.254,31.209999,1.852,127.561943,Open,node_2045,node_0032
1780,link_1780,pipe,0.25,12.77,1.852,127.561943,Open,node_2045,node_0470
1781,link_1781,pipe,0.076599998,86.529999,1.852,120.491579,Open,node_2198,node_0964
1782,link_1782,pipe,0.079199997,80.919998,1.852,127.561943,Open,node_2199,node_2194
1783,link_1783,pipe,0.14400000000000002,2.52,1.852,127.561943,Open,node_2046,node_0553
1784,link_1784,pipe,0.072199997,11.58,1.852,127.561943,Open,node_2200,node_2049
1785,link_1785,pipe,0.079199997,1.39,1.852,127.561943,Open,node_2047,node_0360
1786,link_1786,pipe,0.076599998,51.41,1.852,126.860518,Open,node_2201,node_2589
1787,link_1787,pipe,0.076599998,2.68,1.852,125.654067,Open,node_2202,node_0243
1788,link_1788,pipe,0.101599998,91.160004,1.852,125.654067,Open,node_2203,node_2519
1789,link_1789,pipe,0.101599998,59.150002,1.852,80.847038,Open,node_2204,node_0001
1790,link_1790,pipe,0.079199997,45.299999,1.852,126.972746,Open,node_2206,node_0472
1791,link_1791,pipe,0.079199997,2.03,1.852,126.972746,Open,node_2207,node_1786
1792,link_1792,pipe,0.076599998,88.970001,1.852,116.3672,Open,node_2208,node_2613
1793,link_1793,pipe,0.072199997,31.940001,1.852,127.561943,Open,node_2050,node_2049
1794,link_1794,pipe,0.072199997,3.73,1.852,127.561943,Open,node_2051,node_1819
1795,link_1795,pipe,0.158,4.07,1.852,127.561943,Open,node_2210,node_2052
1796,link_1796,pipe,0.11,3.13,1.852,126.972746,Open,node_2212,node_1838
1797,link_1797,pipe,0.050400002,47.790001,1.852,127.169145,Open,node_2213,node_2261
1798,link_1798,pipe,0.078699997,1.01,1.852,126.972746,Open,node_2215,node_1793
1799,link_1799,pipe,0.050799999,1.48,1.852,110.7558,Open,node_2216,node_0256
1800,link_1800,pipe,0.101599998,88.660004,1.852,55.090712,Open,node_2217,node_0378
1801,link_1801,pipe,0.072190002,2.13,1.852,126.972746,Open,node_2218,node_0691
1802,link_1802,pipe,0.072190002,6.4,1.852,126.972746,Open,node_2219,node_1834
1803,link_1803,pipe,0.072190002,70.690002,1.852,127.169145,Open,node_2220,node_0685
1804,link_1804,pipe,0.072190002,67.779999,1.852,127.169145,Open,node_2221,node_2222
1805,link_1805,pipe,0.072190002,83.870003,1.852,127.169145,Open,node_2222,node_2223
1806,link_1806,pipe,0.072190002,10.7,1.852,127.169145,Open,node_2223,node_0692
1807,link_1807,pipe,0.072190002,12.77,1.852,126.972746,Open,node_2224,node_0662
1808,link_1808,pipe,0.072190002,52.639999,1.852,126.972746,Open,node_2225,node_1851
1809,link_1809,pipe,0.050400002,26.32,1.852,127.169145,Open,node_2053,node_0671
1810,link_1810,pipe,0.078699997,2.34,1.852,127.169145,Open,node_2053,node_2251
1811,link_1811,pipe,0.050400002,34.400002,1.852,127.169145,Open,node_2228,node_0677
1812,link_1812,pipe,0.050400002,49.029999,1.852,127.169145,Open,node_2230,node_0670
1813,link_1813,pipe,0.050400002,122.739998,1.852,127.169145,Open,node_2233,node_0673
1814,link_1814,pipe,0.158,7.09,1.852,126.972746,Open,node_2236,node_0683
1815,link_1815,pipe,0.158,9.29,1.852,126.972746,Open,node_2236,node_1878
1816,link_1816,pipe,0.072190002,1.38,1.852,126.972746,Open,node_2237,node_1882
1817,link_1817,pipe,0.050400002,29.27,1.852,127.169145,Open,node_2238,node_1886
1818,link_1818,pipe,0.11,0.62,1.852,126.972746,Open,node_2054,node_1894
1819,link_1819,pipe,0.101599998,41.75,1.852,80.847038,Open,node_2242,node_2204
1820,link_1820,pipe,0.078699997,21.540001,1.852,127.169145,Open,node_2055,node_0688
1821,link_1821,pipe,0.1095,0.97,1.852,127.169145,Open,node_2055,node_2245
1822,link_1822,pipe,0.078699997,39.369999,1.852,127.169145,Open,node_2244,node_0686
1823,link_1823,pipe,0.1095,117.239998,1.852,127.169145,Open,node_2245,node_1866
1824,link_1824,pipe,0.078699997,29.15,1.852,127.169145,Open,node_2246,node_0693
1825,link_1825,pipe,0.158,14.24,1.852,127.169145,Open,node_2247,node_0676
1826,link_1826,pipe,0.1095,62.860001,1.852,127.169145,Open,node_2248,node_0675
1827,link_1827,pipe,0.1095,2.56,1.852,127.169145,Open,node_2249,node_0700
1828,link_1828,pipe,0.078699997,1.7,1.852,127.169145,Open,node_2250,node_0670
1829,link_1829,pipe,0.078699997,37.450001,1.852,127.169145,Open,node_2251,node_0678
1830,link_1830,pipe,0.078699997,60.759998,1.852,127.169145,Open,node_2252,node_1900
1831,link_1831,pipe,0.11,2.05,1.852,126.972746,Open,node_2253,node_1840
1832,link_1832,pipe,0.050400002,1.5,1.852,126.972746,Open,node_2056,node_1852
1833,link_1833,pipe,0.050400002,29.1,1.852,126.972746,Open,node_2254,node_1888
1834,link_1834,pipe,0.101599998,15.52,1.852,127.561943,Open,node_2255,node_0908
1835,link_1835,pipe,0.254,2.21,1.852,81.01538,Open,node_2057,node_0702
1836,link_1836,pipe,0.254,4.89,1.852,81.01538,Open,node_2058,node_0499
1837,link_1837,pipe,0.21960000600000001,16.83,1.852,126.972746,Open,node_2058,node_2057
1838,link_1838,pipe,0.050799999,1.59,1.852,95.156108,Open,node_2256,node_0259
1839,link_1839,pipe,0.076599998,93.010002,1.852,116.3672,Open,node_2257,node_0255
1840,link_1840,pipe,0.076599998,11.37,1.852,106.54725,Open,node_2258,node_0293
1841,link_1841,pipe,0.050400002,17.809999,1.852,127.169145,Open,node_2259,node_0293
1842,link_1842,pipe,0.050400002,2.59,1.852,127.169145,Open,node_2261,node_1844
1843,link_1843,pipe,0.101599998,1.3,1.852,80.847038,Open,node_2059,node_0836
1844,link_1844,pipe,0.22860000600000002,66.169998,1.852,80.847038,Open,node_2060,node_0545
1845,link_1845,pipe,0.050400002,47.240002,1.852,127.169145,Open,node_2263,node_0726
1846,link_1846,pipe,0.050400002,28.959999,1.852,127.169145,Open,node_2264,node_1930
1847,link_1847,pipe,0.11,27.26,1.852,127.169145,Open,node_2265,node_1912
1848,link_1848,pipe,0.072190002,21.360001,1.852,127.169145,Open,node_2061,node_0720
1849,link_1849,pipe,0.072190002,11.25,1.852,127.169145,Open,node_2268,node_0721
1850,link_1850,pipe,0.072190002,6.45,1.852,127.169145,Open,node_2270,node_0727
1851,link_1851,pipe,0.063,19.629999,1.852,127.169145,Open,node_2271,node_2234
1852,link_1852,pipe,0.072190002,1.22,1.852,127.169145,Open,node_2272,node_1911
1853,link_1853,pipe,0.050400002,7.68,1.852,127.169145,Open,node_2273,node_1932
1854,link_1854,pipe,0.050400002,34.720001,1.852,127.169145,Open,node_2273,node_1948
1855,link_1855,pipe,0.072190002,28.41,1.852,127.169145,Open,node_2274,node_0732
1856,link_1856,pipe,0.072190002,26.84,1.852,127.169145,Open,node_2274,node_0734
1857,link_1857,pipe,0.072190002,1.02,1.852,127.169145,Open,node_2062,node_0729
1858,link_1858,pipe,0.050400002,126.970001,1.852,127.169145,Open,node_2275,node_1936
1859,link_1859,pipe,0.050400002,49.240002,1.852,127.169145,Open,node_2276,node_1934
1860,link_1860,pipe,0.050400002,38.759998,1.852,127.169145,Open,node_2277,node_0721
1861,link_1861,pipe,0.050400002,46.93,1.852,127.169145,Open,node_2278,node_2061
1862,link_1862,pipe,0.072190002,1.52,1.852,127.169145,Open,node_2279,node_0718
1863,link_1863,pipe,0.050400002,32.389999,1.852,127.169145,Open,node_2281,node_0711
1864,link_1864,pipe,0.050400002,37.380001,1.852,127.169145,Open,node_2282,node_0719
1865,link_1865,pipe,0.11,52.84,1.852,127.169145,Open,node_2283,node_0715
1866,link_1866,pipe,0.11,5.95,1.852,127.169145,Open,node_2284,node_0735
1867,link_1867,pipe,0.11,3.17,1.852,127.169145,Open,node_2285,node_0711
1868,link_1868,pipe,0.072190002,1.65,1.852,127.169145,Open,node_2286,node_2283
1869,link_1869,pipe,0.050400002,5.23,1.852,127.169145,Open,node_2287,node_0718
1870,link_1870,pipe,0.11,1.95,1.852,127.169145,Open,node_2288,node_0741
1871,link_1871,pipe,0.076599998,45.560001,1.852,126.860518,Open,node_2289,node_1176
1872,link_1872,pipe,0.076599998,43.98,1.852,86.430381,Open,node_2291,node_0202
1873,link_1873,pipe,0.076599998,30.370001,1.852,107.192561,Open,node_2294,node_0049
1874,link_1874,pipe,0.101599998,5.27,1.852,55.090712,Open,node_2295,node_2296
1875,link_1875,pipe,0.101599998,64.879997,1.852,55.090712,Open,node_2297,node_0589
1876,link_1876,pipe,0.076599998,54.779999,1.852,86.430381,Open,node_2298,node_0206
1877,link_1877,pipe,0.101599998,1.94,1.852,86.430381,Open,node_2300,node_1375
1878,link_1878,pipe,0.101599998,26.93,1.852,55.090712,Open,node_2301,node_1494
1879,link_1879,pipe,0.101599998,46.91,1.852,95.156108,Open,node_2302,node_2171
1880,link_1880,pipe,0.101599998,37.41,1.852,55.090712,Open,node_2303,node_0591
1881,link_1881,pipe,0.22860000600000002,103.809998,1.852,55.090712,Open,node_2304,node_0275
1882,link_1882,pipe,0.076599998,82.18,1.852,86.430381,Open,node_2305,node_0207
1883,link_1883,pipe,0.22860000600000002,88.75,1.852,55.090712,Open,node_2306,node_0286
1884,link_1884,pipe,0.050799999,1.32,1.852,95.156108,Open,node_2307,node_0286
1885,link_1885,pipe,0.050799999,38.16,1.852,127.561943,Open,node_2310,node_0754
1886,link_1886,pipe,0.101599998,80.970001,1.852,86.430381,Open,node_2312,node_2315
1887,link_1887,pipe,0.050799999,1.32,1.852,95.156108,Open,node_2313,node_0285
1888,link_1888,pipe,0.101599998,68.209999,1.852,86.430381,Open,node_2314,node_0210
1889,link_1889,pipe,0.101599998,6.98,1.852,86.430381,Open,node_2315,node_0212
1890,link_1890,pipe,0.050799999,0.97,1.852,95.156108,Open,node_2316,node_0284
1891,link_1891,pipe,0.050799999,1.35,1.852,95.156108,Open,node_2317,node_0283
1892,link_1892,pipe,0.050799999,1.23,1.852,55.090712,Open,node_2318,node_0275
1893,link_1893,pipe,0.050799999,1.26,1.852,55.090712,Open,node_2319,node_0273
1894,link_1894,pipe,0.076599998,89.769997,1.852,55.090712,Open,node_2320,node_2321
1895,link_1895,pipe,0.076599998,56.0,1.852,55.090712,Open,node_2321,node_0770
1896,link_1896,pipe,0.101599998,71.43,1.852,55.090712,Open,node_2322,node_0215
1897,link_1897,pipe,0.076599998,61.279999,1.852,55.090712,Open,node_2323,node_0774
1898,link_1898,pipe,0.050799999,1.5,1.852,55.090712,Open,node_2324,node_0282
1899,link_1899,pipe,0.076599998,90.910004,1.852,55.090712,Open,node_2325,node_2323
1900,link_1900,pipe,0.050799999,1.2,1.852,55.090712,Open,node_2326,node_0265
1901,link_1901,pipe,0.101599998,55.720001,1.852,86.430381,Open,node_2328,node_0217
1902,link_1902,pipe,0.101599998,32.509998,1.852,86.430381,Open,node_2330,node_2331
1903,link_1903,pipe,0.050799999,1.5,1.852,86.430381,Open,node_2332,node_0281
1904,link_1904,pipe,0.101599998,54.970001,1.852,127.561943,Open,node_2333,node_2334
1905,link_1905,pipe,0.101599998,84.900002,1.852,127.561943,Open,node_2334,node_0782
1906,link_1906,pipe,0.101599998,39.419998,1.852,127.561943,Open,node_2335,node_0548
1907,link_1907,pipe,0.101599998,89.239998,1.852,107.192561,Open,node_2336,node_2337
1908,link_1908,pipe,0.101599998,52.220001,1.852,107.192561,Open,node_2337,node_0002
1909,link_1909,pipe,0.050799999,1.39,1.852,107.192561,Open,node_2338,node_0229
1910,link_1910,pipe,0.101599998,59.369999,1.852,107.192561,Open,node_2339,node_2165
1911,link_1911,pipe,0.101599998,91.440002,1.852,86.430381,Open,node_2340,node_2341
1912,link_1912,pipe,0.101599998,34.740002,1.852,86.430381,Open,node_2341,node_0002
1913,link_1913,pipe,0.101599998,104.07,1.852,86.430381,Open,node_2343,node_0371
1914,link_1914,pipe,0.101599998,1.72,1.852,86.430381,Open,node_2344,node_0372
1915,link_1915,pipe,0.101599998,77.57,1.852,86.430381,Open,node_2345,node_0784
1916,link_1916,pipe,0.076599998,22.719999,1.852,86.430381,Open,node_2346,node_2347
1917,link_1917,pipe,0.101599998,88.419998,1.852,81.01538,Open,node_2348,node_2352
1918,link_1918,pipe,0.101599998,24.65,1.852,81.01538,Open,node_2349,node_0519
1919,link_1919,pipe,0.101599998,3.57,1.852,127.561943,Open,node_2350,node_0230
1920,link_1920,pipe,0.101599998,59.27,1.852,127.561943,Open,node_2351,node_2353
1921,link_1921,pipe,0.101599998,101.769997,1.852,81.01538,Open,node_2354,node_2363
1922,link_1922,pipe,0.063,57.57,1.852,127.561943,Open,node_2355,node_0860
1923,link_1923,pipe,0.1,30.129999,1.852,127.561943,Open,node_2356,node_0520
1924,link_1924,pipe,0.0965,39.990002,1.852,127.561943,Open,node_2358,node_0003
1925,link_1925,pipe,0.0965,106.68,1.852,127.561943,Open,node_2361,node_0521
1926,link_1926,pipe,0.101599998,56.869999,1.852,81.01538,Open,node_2363,node_0816
1927,link_1927,pipe,0.15239999399999998,56.720001,1.852,118.387304,Open,node_2364,node_0526
1928,link_1928,pipe,0.101599998,100.919998,1.852,80.847038,Open,node_2366,node_2365
1929,link_1929,pipe,0.15239999399999998,40.169998,1.852,118.387304,Open,node_2367,node_0826
1930,link_1930,pipe,0.101599998,43.310001,1.852,125.654067,Open,node_2368,node_0528
1931,link_1931,pipe,0.050799999,1.31,1.852,125.654067,Open,node_2371,node_0290
1932,link_1932,pipe,0.101599998,17.879999,1.852,125.654067,Open,node_2372,node_0324
1933,link_1933,pipe,0.101599998,60.330002,1.852,125.654067,Open,node_2373,node_1392
1934,link_1934,pipe,0.101599998,41.68,1.852,125.654067,Open,node_2374,node_2375
1935,link_1935,pipe,0.101599998,89.980003,1.852,125.654067,Open,node_2375,node_0290
1936,link_1936,pipe,0.050799999,1.28,1.852,127.561943,Open,node_2376,node_0289
1937,link_1937,pipe,0.101599998,15.01,1.852,125.654067,Open,node_2377,node_0001
1938,link_1938,pipe,0.178,172.440002,1.852,80.847038,Open,node_2378,node_0289
1939,link_1939,pipe,0.101599998,108.639999,1.852,125.654067,Open,node_2379,node_2377
1940,link_1940,pipe,0.076599998,3.1,1.852,80.847038,Open,node_2380,node_0009
1941,link_1941,pipe,0.076599998,2.52,1.852,106.54725,Open,node_2381,node_0365
1942,link_1942,pipe,0.076599998,88.669998,1.852,80.847038,Open,node_2383,node_2384
1943,link_1943,pipe,0.076599998,21.129999,1.852,106.54725,Open,node_2384,node_0544
1944,link_1944,pipe,0.050400002,47.52,1.852,126.972746,Open,node_2385,node_0848
1945,link_1945,pipe,0.0965,31.92,1.852,127.561943,Open,node_2389,node_0532
1946,link_1946,pipe,0.050400002,3.86,1.852,126.972746,Open,node_2389,node_0854
1947,link_1947,pipe,0.0965,6.95,1.852,127.561943,Open,node_2390,node_0530
1948,link_1948,pipe,0.1,20.26,1.852,127.561943,Open,node_2391,node_0013
1949,link_1949,pipe,0.1,4.19,1.852,127.561943,Open,node_2395,node_0866
1950,link_1950,pipe,0.1,45.0,1.852,127.561943,Open,node_2401,node_0019
1951,link_1951,pipe,0.08,2.44,1.852,127.561943,Open,node_2403,node_0892
1952,link_1952,pipe,0.08,2.35,1.852,127.561943,Open,node_2403,node_1972
1953,link_1953,pipe,0.101599998,86.209999,1.852,96.16616,Open,node_2406,node_0537
1954,link_1954,pipe,0.178,20.24,1.852,96.16616,Open,node_2407,node_0906
1955,link_1955,pipe,0.101599998,91.360001,1.852,96.16616,Open,node_2408,node_2411
1956,link_1956,pipe,0.178,103.470001,1.852,96.16616,Open,node_2410,node_2414
1957,link_1957,pipe,0.101599998,85.129997,1.852,96.16616,Open,node_2411,node_0467
1958,link_1958,pipe,0.178,55.610001,1.852,96.16616,Open,node_2412,node_1366
1959,link_1959,pipe,0.101599998,79.410004,1.852,96.16616,Open,node_2413,node_2416
1960,link_1960,pipe,0.178,67.220001,1.852,96.16616,Open,node_2414,node_0328
1961,link_1961,pipe,0.101599998,3.47,1.852,96.16616,Open,node_2416,node_0900
1962,link_1962,pipe,0.254,98.129997,1.852,81.01538,Open,node_2419,node_2040
1963,link_1963,pipe,0.254,4.74,1.852,81.01538,Open,node_2420,node_2041
1964,link_1964,pipe,0.15239999399999998,1.96,1.852,125.654067,Open,node_2421,node_0916
1965,link_1965,pipe,0.15239999399999998,1.02,1.852,127.561943,Open,node_2422,node_0325
1966,link_1966,pipe,0.254,4.63,1.852,81.01538,Open,node_2423,node_0030
1967,link_1967,pipe,0.15239999399999998,161.089996,1.852,125.654067,Open,node_2424,node_0930
1968,link_1968,pipe,0.2,2.44,1.852,127.561943,Open,node_2425,node_0031
1969,link_1969,pipe,0.203,79.010002,1.852,107.192561,Open,node_2426,node_0034
1970,link_1970,pipe,0.050799999,2.5,1.852,107.192561,Open,node_2427,node_0234
1971,link_1971,pipe,0.050799999,2.27,1.852,107.192561,Open,node_2429,node_0257
1972,link_1972,pipe,0.101599998,30.120001,1.852,107.192561,Open,node_2431,node_0045
1973,link_1973,pipe,0.050799999,1.33,1.852,107.192561,Open,node_2432,node_0292
1974,link_1974,pipe,0.07619999699999999,83.720001,1.852,95.156108,Open,node_2433,node_2434
1975,link_1975,pipe,0.050799999,1.21,1.852,107.192561,Open,node_2435,node_0291
1976,link_1976,pipe,0.178,57.470001,1.852,107.192561,Open,node_2436,node_0643
1977,link_1977,pipe,0.076599998,39.93,1.852,107.192561,Open,node_2437,node_0634
1978,link_1978,pipe,0.076599998,58.630001,1.852,107.192561,Open,node_2438,node_0047
1979,link_1979,pipe,0.076599998,14.38,1.852,120.491579,Open,node_2441,node_2440
1980,link_1980,pipe,0.076599998,92.139999,1.852,107.192561,Open,node_2442,node_0294
1981,link_1981,pipe,0.070199997,32.310001,1.852,126.860518,Open,node_2443,node_0048
1982,link_1982,pipe,0.076599998,6.93,1.852,120.491579,Open,node_2444,node_0464
1983,link_1983,pipe,0.050799999,1.91,1.852,95.156108,Open,node_2445,node_0278
1984,link_1984,pipe,0.050799999,3.0,1.852,107.192561,Open,node_2446,node_0050
1985,link_1985,pipe,0.050799999,1.58,1.852,107.192561,Open,node_2447,node_0294
1986,link_1986,pipe,0.076599998,63.220001,1.852,107.192561,Open,node_2448,node_0615
1987,link_1987,pipe,0.050799999,1.2,1.852,107.192561,Open,node_2449,node_0277
1988,link_1988,pipe,0.076599998,43.27,1.852,107.192561,Open,node_2450,node_0277
1989,link_1989,pipe,0.050799999,1.69,1.852,107.192561,Open,node_2451,node_0279
1990,link_1990,pipe,0.076599998,55.279999,1.852,55.090712,Open,node_2457,node_1774
1991,link_1991,pipe,0.101599998,4.31,1.852,107.192561,Open,node_2461,node_0054
1992,link_1992,pipe,0.101599998,51.029999,1.852,107.192561,Open,node_2462,node_0631
1993,link_1993,pipe,0.076599998,19.969999,1.852,55.090712,Open,node_2463,node_1758
1994,link_1994,pipe,0.076599998,54.490002,1.852,55.090712,Open,node_2464,node_0980
1995,link_1995,pipe,0.076599998,91.110001,1.852,55.090712,Open,node_2465,node_2463
1996,link_1996,pipe,0.076599998,48.18,1.852,55.090712,Open,node_2467,node_2457
1997,link_1997,pipe,0.076599998,20.4,1.852,126.860518,Open,node_2468,node_0060
1998,link_1998,pipe,0.050799999,2.33,1.852,86.430381,Open,node_2470,node_0055
1999,link_1999,pipe,0.178,3.84,1.852,126.860518,Open,node_2471,node_0635
2000,link_2000,pipe,0.178,40.07,1.852,126.860518,Open,node_2472,node_0636
2001,link_2001,pipe,0.076599998,89.769997,1.852,126.860518,Open,node_2473,node_2484
2002,link_2002,pipe,0.076599998,73.209999,1.852,126.860518,Open,node_2474,node_0435
2003,link_2003,pipe,0.076599998,47.330002,1.852,126.860518,Open,node_2475,node_2474
2004,link_2004,pipe,0.076599998,32.59,1.852,126.860518,Open,node_2476,node_0990
2005,link_2005,pipe,0.076599998,9.11,1.852,126.860518,Open,node_2477,node_0992
